29,53
31,76
26,79
21,93
27,26
75,43
95,52
70,93
59,81
29,96
69,66
26,42
51,96
80,57
96,90
31,52
71,82
95,80
46,89
45,47
62,73
62,87
66,31
85,29
55,66
26,83
89,95
32,97
47,92
63,36
50,42
93,34
50,27
29,97
52,85
41,25
86,96
71,91
51,89
95,77
88,78
85,97
69,62
79,57
75,43
64,85
84,60
52,88
42,56
65,61
57,27
33,35
40,66
95,42
58,63
66,91
93,57
81,54
21,42
24,95
46,88
25,67
44,66
45,54
50,91
82,57
27,42
45,21
83,81
65,26
54,71
69,68
28,83
21,66
83,30
75,36
89,84
43,66
74,39
63,21
43,29
43,91
59,83
22,29
52,93
61,79
84,21
37,95
86,83
40,47
62,30
89,50
83,32
96,85
48,84
27,24
36,64
41,72
97,75
82,87
31,57
29,77
76,89
46,45
87,85
30,80
66,62
27,23
28,90
45,32
34,21
81,59
66,30
23,89
27,88
67,82
95,71
52,96
23,38
91,75
60,56
71,89
83,28
77,84
55,61
71,58
47,60
61,60
93,25
31,25
60,26
96,30
67,86
68,66
71,53
44,30
83,77
31,42
73,37
70,59
27,92
81,94
88,23
58,68
68,65
61,88
57,73
63,46
90,67
49,78
91,62
56,44
81,24
94,24
29,84
51,22
22,44
71,36
73,74
45,85
23,81
48,94
72,82
94,85
25,94
58,52
21,52
89,68
70,64
34,47
69,66
36,35
21,54
40,71
50,55
83,26
83,64
54,83
43,31
81,35
53,72
22,44
85,35
81,70
51,95
44,61
29,92
26,89
79,60
41,60
46,73
89,87
56,48
62,51
67,55
37,38
85,88
85,70
88,29
78,54
95,66
38,28
86,56
87,77
65,62
53,39
76,64
91,93
44,30
70,81
30,48
55,48
24,56
22,87
42,45
22,30
23,32
60,87
67,63
42,40
34,76
81,21
94,51
65,33
64,24
85,34
75,30
73,77
95,21
65,38
37,71
27,67
27,72
71,61
85,68
67,76
73,36
46,80
47,76
69,26
43,58
40,68
91,51
93,59
47,22
43,71
34,40
97,33
93,89
79,95
41,90
33,72
75,97
48,72
48,41
47,84
34,51
92,96
51,66
89,34
89,34
90,23
62,73
64,50
92,89
96,59
79,56
81,67
83,70
78,24
96,62
21,46
40,73
56,80
65,70
97,47
40,24
79,84
27,67
69,55
96,55
92,31
28,97
73,28
67,71
88,82
70,61
51,79
51,32
43,22
71,63
71,75
42,73
76,64
51,82
70,80
62,56
39,63
44,39
48,80
60,80
50,46
37,73
25,88
85,86
74,97
71,52
27,26
72,73
40,91
34,74
41,89
38,92
31,50
25,21
75,83
78,24
64,62
54,70
63,34
44,79
86,84
54,66
66,91
85,96
54,86
50,85
26,84
91,85
66,90
31,26
30,89
65,59
24,76
36,97
47,91
92,58
63,62
77,68
82,88
95,88
56,42
24,21
31,76
74,33
94,58
46,25
71,32
52,90
90,43
45,88
81,45
91,35
83,82
42,62
54,53
93,46
62,34
23,58
46,29
34,75
96,56
54,22
80,87
54,51
69,78
32,46
69,28
50,37
53,92
52,68
70,82
74,23
86,81
24,54
97,87
34,85
95,72
60,38
71,69
85,61
93,52
72,95
82,60
38,83
25,60
64,32
89,79
70,36
92,54
35,42
21,96
40,37
67,57
81,38
29,51
58,57
93,53
25,91
38,39
68,52
97,48
45,21
51,79
63,37
94,81
81,49
28,76
69,92
72,43
67,40
88,57
47,55
82,86
45,83
78,42
42,41
93,33
66,86
45,67
40,89
32,85
23,35
22,45
59,94
62,34
81,39
66,39
37,77
45,76
68,54
39,28
82,46
93,71
65,89
79,96
81,55
76,47
76,90
44,30
96,21
34,92
93,77
52,39
47,36
96,48
53,80
78,62
63,94
36,80
40,88
48,79
45,31
56,39
72,79
62,38
81,79
62,59
90,75
70,42
92,82
22,59
75,66
67,86
50,48
85,45
71,26
90,81
36,53
26,91
50,73
34,53
70,57
43,64
50,85
91,88
84,53
70,90
84,67
72,62
29,37
61,22
52,22
69,58
79,24
37,97
94,71
88,89
66,26
38,72
62,90
50,81
23,62
50,26
77,44
62,86
28,87
48,25
59,51
25,78
61,43
60,96
71,62
86,64
95,77
67,87
48,51
65,58
94,95
70,87
66,75
97,75
57,58
71,96
83,87
78,94
30,63
66,88
87,82
63,95
64,91
44,26
90,22
54,30
62,82
87,67
82,46
92,45
55,81
23,56
26,68
52,74
59,22
52,37
43,89
26,56
58,65
82,83
76,73
83,46
30,70
88,65
78,59
94,74
90,36
33,49
52,26
80,36
97,82
62,78
61,70
59,28
62,52
62,34
38,32
53,92
84,22
70,31
45,38
28,80
52,66
84,66
91,36
73,86
26,96
41,77
82,90
34,97
96,84
90,58
58,81
33,32
38,55
55,57
54,52
76,66
32,51
38,31
33,37
76,49
22,58
37,26
58,30
37,74
79,73
77,72
34,75
33,66
50,49
79,27
38,78
28,89
78,86
75,76
97,39
93,28
43,76
40,66
90,48
29,26
37,30
82,60
55,64
97,85
34,94
27,45
35,85
83,23
35,51
26,67
51,55
81,51
82,31
77,67
24,68
77,69
41,33
72,76
76,44
95,88
80,94
44,82
70,36
87,64
69,93
92,48
68,38
26,91
34,36
62,27
29,75
48,29
28,30
35,58
29,73
37,55
84,27
22,96
74,64
42,96
85,87
56,72
84,33
45,27
21,68
43,78
36,74
95,32
53,90
92,34
63,29
35,39
25,84
96,81
97,71
27,67
50,25
86,22
77,25
78,43
52,93
25,67
48,45
26,41
48,83
28,39
95,52
88,32
85,76
76,42
48,97
95,38
27,55
74,75
71,83
48,90
69,60
78,76
61,67
28,88
93,46
38,52
42,63
31,81
34,70
86,46
32,31
38,32
61,92
67,27
23,37
71,63
35,37
79,84
61,49
62,81
85,26
47,59
54,44
69,70
95,61
78,38
37,26
53,82
86,47
38,75
76,35
53,46
26,60
36,35
34,84
28,41
93,27
79,27
38,71
68,88
49,59
26,60
48,29
70,57
60,39
45,87
24,96
33,53
75,58
45,67
90,82
53,27
25,41
52,82
31,30
35,65
31,38
59,68
79,88
32,49
40,73
49,36
36,33
66,48
28,56
31,81
24,85
69,54
39,86
65,60
57,25
38,66
36,62
90,22
81,95
72,60
64,47
25,87
92,97
37,24
51,63
21,94
47,37
86,67
35,72
68,75
64,21
43,31
93,64
39,74
24,55
91,46
88,66
80,47
92,32
91,81
90,93
63,80
85,57
57,46
32,85
33,72
97,64
31,52
72,27
32,76
86,90
64,89
66,67
75,54
82,21
38,21
55,26
63,58
21,95
81,61
63,36
67,97
23,88
91,90
79,34
93,34
73,50
89,79
64,76
29,36
65,63
48,37
41,76
94,61
36,74
39,29
37,28
35,84
91,50
46,79
87,53
49,59
58,84
87,63
51,80
26,24
67,44
22,50
42,75
25,97
56,50
21,24
64,26
21,48
41,32
39,30
30,26
26,90
70,53
65,28
49,54
70,66
35,40
85,83
83,76
87,90
60,68
43,44
94,92
97,27
76,78
44,27
28,96
48,26
87,65
46,38
32,91
35,96
89,79
68,47
75,74
49,43
33,52
82,43
47,41
71,60
46,38
32,88
84,63
90,45
80,61
33,43
95,51
51,72
91,43
58,83
88,39
30,90
23,86
25,34
26,22
74,44
31,30
49,71
69,28
93,86
52,84
92,44
71,87
40,77
70,47
49,43
51,87
88,84
54,89
90,59
74,29
62,97
22,42
45,55
29,76
25,44
63,45
71,66
49,81
85,92
42,23
74,39
80,91
44,82
83,63
80,89
38,95
74,46
32,83
54,81
81,35
70,71
70,36
72,49
88,25
27,78
43,24
56,60
95,53
90,52
32,31
33,92
56,71
22,24
95,78
68,48
85,58
93,49
75,44
27,68
64,91
31,80
37,23
45,49
66,93
93,92
95,85
91,27
47,45
81,28
84,97
32,66
76,58
73,78
29,55
77,21
31,97
23,69
42,61
34,39
68,89
65,94
65,42
69,23
76,64
69,60
21,24
42,90
81,23
49,71
92,49
75,25
26,56
73,53
39,41
76,62
63,26
26,91
51,72
95,87
38,28
59,83
62,61
82,38
68,47
40,54
41,50
39,46
69,36
49,88
34,22
61,40
23,79
31,36
21,83
25,56
37,38
45,84
34,29
36,22
68,76
80,33
49,83
40,88
65,28
50,66
50,85
25,65
83,84
52,42
26,52
80,44
97,79
59,24
65,93
62,68
39,79
76,30
58,95
47,81
73,58
40,48
43,84
46,32
32,66
90,43
87,84
26,29
39,70
51,75
36,40
34,93
47,71
21,69
62,97
26,96
77,65
36,53
60,43
41,67
77,57
87,80
87,69
45,73
65,93
77,25
63,24
29,76
44,90
97,95
75,56
25,81
43,22
27,88
78,53
88,70
97,68
58,77
96,79
68,31
43,76
71,50
49,55
38,25
39,64
64,87
72,52
50,62
59,95
30,49
44,50
77,39
81,94
78,68
29,89
40,41
83,65
89,37
30,38
97,61
64,90
75,51
48,51
43,71
61,59
24,87
32,25
51,86
77,79
94,63
37,33
21,97
41,26
32,41
82,51
39,50
38,61
71,29
43,85
71,62
63,41
78,37
35,41
64,43
50,65
71,51
97,55
31,21
45,52
41,91
89,87
43,53
89,33
70,77
96,94
87,89
80,54
38,84
42,69
24,71
27,53
50,46
48,29
69,21
25,42
23,44
25,76
95,33
55,65
57,95
52,37
37,85
81,92
83,32
46,65
35,97
96,27
76,22
53,36
67,28
94,32
33,80
64,24
58,24
58,64
36,83
59,84
83,34
72,27
48,29
86,84
93,88
51,97
29,71
74,54
27,94
41,49
23,21
27,21
24,62
92,95
23,30
63,88
31,53
57,21
87,96
51,41
96,82
64,96
26,69
50,39
94,74
30,77
30,50
21,33
64,75
51,87
52,69
30,23
32,23
94,27
76,74
59,87
66,52
46,85
67,28
65,25
48,34
89,76
74,25
50,44
35,80
97,28
68,26
49,27
45,81
85,68
62,73
77,62
72,64
93,55
27,87
69,65
76,32
90,33
59,39
97,49
81,51
26,21
60,65
91,22
30,34
39,43
52,30
97,86
56,45
34,22
28,61
33,60
69,76
56,53
61,40
76,47
53,24
36,63
79,40
34,68
45,97
78,92
85,73
35,64
61,58
41,72
31,80
62,27
45,67
65,25
75,65
22,81
82,89
21,67
95,91
46,29
93,77
57,87
41,70
92,49
29,55
38,35
24,85
88,93
74,83
50,43
85,60
45,78
68,61
77,28
59,92
82,55
92,79
95,70
70,91
36,46
34,48
24,45
54,30
48,22
80,60
82,43
62,31
59,70
66,28
43,52
71,63
89,54
85,38
75,71
86,69
74,58
75,23
32,22
74,35
94,61
67,76
77,80
46,45
29,70
43,70
93,80
43,21
66,58
79,71
78,50
32,50
57,30
69,39
62,58
56,76
91,48
87,75
75,35
28,85
69,42
91,83
60,77
87,64
70,71
90,29
24,69
94,39
60,76
94,31
21,67
34,42
41,51
83,96
94,23
41,63
79,59
66,62
48,29
47,49
45,77
32,30
28,66
97,35
48,44
46,42
67,71
71,44
84,33
54,52
38,67
36,46
66,59
63,58
30,88
91,66
44,67
58,94
87,66
47,91
50,87
40,34
38,63
27,95
76,21
76,78
45,72
71,73
79,45
33,80
75,79
59,74
54,29
94,41
88,67
23,37
77,54
79,25
65,32
50,86
27,29
26,82
41,42
38,69
39,57
72,86
51,35
30,87
86,41
34,82
86,89
58,34
91,22
36,87
28,88
53,57
53,32
47,38
49,54
95,48
48,74
72,27
92,48
71,95
79,34
25,43
58,71
49,61
97,59
77,81
40,69
64,89
92,42
76,49
57,25
65,97
69,68
41,78
93,85
37,60
55,77
37,68
55,84
86,94
24,22
87,29
70,77
80,95
56,36
44,32
91,49
79,55
76,92
35,31
57,38
84,82
66,87
54,23
53,93
86,85
57,96
76,45
43,86
62,34
96,49
30,25
91,97
83,52
36,82
80,43
58,63
85,69
86,50
63,21
50,47
84,58
52,68
60,28
27,22
24,84
53,51
37,24
31,82
44,71
51,48
50,60
66,22
67,71
63,28
35,88
71,54
45,94
76,41
21,66
97,63
74,42
49,90
52,58
57,56
29,45
22,71
48,52
55,23
34,84
72,44
30,47
75,89
78,79
97,35
39,24
71,72
51,43
25,34
26,88
85,23
79,75
76,95
59,86
92,46
37,75
79,63
62,71
74,36
87,27
48,35
34,59
61,48
78,29
39,73
67,56
77,51
24,28
93,56
21,72
59,39
58,24
41,88
40,55
37,40
42,24
84,50
52,43
74,89
73,92
78,90
94,31
32,76
54,74
46,51
44,68
35,74
37,91
29,33
95,37
74,86
75,54
54,31
34,46
79,70
40,29
82,48
57,55
89,21
32,56
86,91
53,94
95,67
91,37
81,42
49,97
32,24
53,62
44,30
77,66
35,75
76,81
82,85
30,81
72,91
70,60
59,46
46,69
27,52
73,37
71,41
39,62
29,62
46,86
61,85
68,92
54,96
49,38
83,82
28,47
64,43
39,86
40,60
66,60
90,80
31,60
70,59
48,25
58,73
24,59
31,61
40,33
42,46
68,89
88,67
86,37
32,93
22,58
66,22
25,97
95,67
61,89
66,96
44,57
73,95
46,81
83,39
52,46
58,33
64,97
81,35
52,69
35,21
49,25
62,83
51,26
70,56
53,85
30,31
71,29
67,70
75,58
27,52
52,82
57,93
80,52
30,22
82,72
52,51
39,41
79,37
62,32
28,88
97,66
87,36
91,28
26,69
25,93
35,36
73,71
28,22
71,91
77,37
36,59
62,59
41,49
57,46
29,26
28,77
46,26
95,46
78,56
64,43
89,71
71,48
49,92
27,48
85,75
85,75
31,36
46,74
38,73
55,91
40,31
71,30
30,73
60,29
59,32
32,36
59,74
47,21
95,40
54,86
87,23
71,74
68,62
70,22
42,46
85,33
48,83
62,50
32,53
48,90
80,82
60,80
80,87
54,49
56,87
79,37
79,43
44,68
51,39
71,67
83,61
58,30
90,83
37,82
34,63
36,39
80,50
22,40
86,88
57,74
88,64
85,53
96,24
48,29
24,92
44,77
35,54
60,91
70,66
92,77
81,70
40,67
79,59
65,50
41,24
30,65
84,45
79,26
26,24
72,60
42,79
43,30
54,28
84,87
31,94
61,50
37,26
45,24
39,27
34,94
50,66
83,77
66,24
91,56
77,30
47,46
94,70
78,96
86,32
67,95
39,72
36,91
78,25
26,35
58,93
77,87
61,80
44,96
48,97
89,27
49,63
47,39
84,44
34,62
56,57
23,92
93,56
52,76
94,97
31,35
49,76
92,95
65,27
75,81
77,72
54,70
70,97
77,25
96,22
81,65
84,49
68,71
95,49
23,32
71,32
69,29
30,74
89,63
64,61
93,72
30,55
52,48
49,80
87,63
24,42
53,42
66,42
58,24
21,93
39,59
73,39
59,73
24,85
72,22
34,80
31,51
36,22
42,38
87,72
49,77
21,70
70,47
24,57
80,68
48,74
53,75
94,58
29,94
55,94
39,57
36,34
80,81
22,37
74,87
93,41
25,24
78,47
44,78
46,75
93,60
84,48
48,66
45,33
24,90
94,83
45,71
57,90
21,46
63,90
92,21
65,68
48,38
52,51
49,56
23,75
55,73
79,90
72,76
50,74
24,39
26,94
22,23
64,38
46,65
80,47
22,47
71,61
31,55
39,33
50,85
69,36
77,96
82,90
40,87
42,41
69,85
91,64
75,59
93,60
69,31
38,33
62,50
37,32
55,30
64,41
35,36
31,29
50,89
90,25
31,91
27,94
41,47
42,45
